Med_Income,Med_Income_White,Med_Income_Black,Med_Income_Nat_Am,Med_Income_Asian,Hispanic,FIPS
29144.0,47690.0,22243.0,2499,52361,,28151
32557.0,44435.0,19912.0,,,,28153
34448.0,43293.0,13239.0,,,,28155
29931.0,42143.0,21729.0,,,,28157
33202.0,44525.0,22827.0,48750,,31875.0,28159
36502.0,40300.0,31236.0,,,,28161
28961.0,42654.0,19796.0,,69500,13281.0,28163
41512.0,41149.0,,28875.0,48472.0,35556.0,30001
41622.0,49451.0,,32231.0,,42688.0,30003
36744.0,43750.0,,26364.0,,60500.0,30005
50115.0,49816.0,,,,,30007
49767.0,49520.0,,53333.0,60536.0,,30009
45000.0,45000.0,,,,,30011
45205.0,46409.0,53194.0,19556.0,49438.0,37448.0,30013
38521.0,42283.0,,20078.0,101250.0,,30015
48750.0,50087.0,,,,,30017
49239.0,49457.0,,,,,30019
52738.0,55830.0,,31318.0,,16469.0,30021
39399.0,39151.0,,40536.0,,,30023
53266.0,53548.0,,,,,30025
40881.0,41594.0,,,,2499.0,30027
47851.0,48161.0,80284.0,34390.0,,44219.0,30029
55553.0,56415.0,,31548.0,57308.0,37500.0,30031
39732.0,42083.0,,,,,30033
29640.0,40585.0,,25000.0,32031.0,,30035
40938.0,41250.0,,,,,30037
48512.0,48214.0,,,,,30039
44633.0,48011.0,,34474.0,,,30041
60842.0,61068.0,,,,82833.0,30043
44602.0,44943.0,,,,,30045
38732.0,40828.0,,31419.0,,38346.0,30047
56197.0,57445.0,51736.0,30326.0,55083.0,31607.0,30049
47768.0,47768.0,,,,,30051
35275.0,35022.0,,13646.0,,41250.0,30053
40750.0,40750.0,,,,,30055
46250.0,46552.0,,,,,30057
41641.0,42083.0,,40313.0,,,30059
36031.0,35906.0,,,45750.0,,30061
46164.0,47284.0,21406.0,31417.0,50425.0,32557.0,30063
39517.0,39929.0,,,,95875.0,30065
43932.0,44585.0,,,,46000.0,30067
43750.0,43750.0,,,,,30069
36071.0,34603.0,,39479.0,,32961.0,30071
42264.0,46944.0,,25893.0,107917.0,,30073
46346.0,44722.0,,71250.0,,81250.0,30075
40000.0,40288.0,,,,,30077
42383.0,44688.0,,,,,30079
39480.0,39869.0,,17059.0,,42500.0,30081
65084.0,65560.0,,72321.0,,48382.0,30083
32974.0,50387.0,,22018.0,124375.0,,30085
51159.0,60208.0,,26121.0,,55391.0,30087
32257.0,32350.0,,21875.0,,,30089
50664.0,54511.0,,9375.0,,,30091
37749.0,37301.0,,45840.0,,36076.0,30093
58259.0,57737.0,,,,70273.0,30095
50588.0,50221.0,,,,31667.0,30097
46360.0,47442.0,,23382.0,,34792.0,30099
44804.0,45868.0,,,,,30101
41103.0,41765.0,,,,23906.0,30103
49141.0,50913.0,,40076.0,,26379.0,30105
32723.0,32656.0,,,,37500.0,30107
38553.0,38553.0,,,,,30109
52802.0,54237.0,27996.0,31414.0,71225.0,32251.0,30111
41814.0,46497.0,31451.0,22167.0,60982.0,31018.0,37001
39365.0,39393.0,44750.0,,63750.0,34338.0,37003
36968.0,38681.0,,53276.0,,18059.0,37005
33228.0,43388.0,25400.0,,32000.0,29211.0,37007
36267.0,36623.0,13750.0,,,21836.0,37009
37777.0,38525.0,,,,20139.0,37011
40391.0,46998.0,25176.0,,,26533.0,37013
30027.0,44634.0,24440.0,60500.0,45625.0,30880.0,37015
30096.0,40610.0,21756.0,22566.0,,13520.0,37017
46859.0,49770.0,29439.0,26940.0,71154.0,41891.0,37019
45167.0,46805.0,26065.0,59263.0,51780.0,26533.0,37021
39360.0,41010.0,26906.0,55096.0,44107.0,21283.0,37023
54720.0,59540.0,41394.0,53250.0,112269.0,38015.0,37025
35763.0,36386.0,20147.0,41250.0,66429.0,28806.0,37027
58780.0,61602.0,50125.0,,34886.0,,37029
48457.0,50119.0,24883.0,53125.0,58333.0,30721.0,37031
37869.0,40880.0,31483.0,,,22228.0,37033
44376.0,47561.0,27516.0,60769.0,47188.0,27429.0,37035
56642.0,61378.0,29673.0,,,31062.0,37037
34662.0,34692.0,12989.0,21528.0,48684.0,,37039
38759.0,48095.0,20970.0,,,,37041
37076.0,37388.0,,,,24637.0,37043
39453.0,43965.0,24832.0,,105598.0,40729.0,37045
34949.0,41415.0,23478.0,39103.0,,31616.0,37047
47985.0,54139.0,30249.0,38730.0,39189.0,38498.0,37049
44171.0,50065.0,36925.0,34352.0,48420.0,38158.0,37051
60600.0,61576.0,55625.0,56373.0,,26900.0,37053
54496.0,55418.0,33500.0,28199.0,,38369.0,37055
43363.0,45868.0,30735.0,48750.0,78474.0,36238.0,37057
51527.0,53615.0,35945.0,,,53086.0,37059
35035.0,41124.0,25208.0,,48669.0,29642.0,37061
52503.0,63510.0,39332.0,43942.0,61706.0,39025.0,37063
32659.0,40699.0,28421.0,,,27413.0,37065
45471.0,53046.0,29527.0,29911.0,72790.0,28590.0,37067
42685.0,50847.0,27624.0,39175.0,,35335.0,37069
42429.0,45474.0,31668.0,37829.0,73929.0,30537.0,37071
49258.0,51986.0,39180.0,,,35670.0,37073
34805.0,35828.0,,22400.0,,35268.0,37075
50225.0,56272.0,33947.0,64063.0,113068.0,50968.0,37077
35777.0,40677.0,32725.0,,,23710.0,37079
45651.0,56719.0,33980.0,47361.0,48382.0,32192.0,37081
32245.0,45254.0,23531.0,23125.0,53889.0,53897.0,37083
46353.0,51068.0,34185.0,38200.0,92344.0,35349.0,37085
42257.0,42510.0,27431.0,,,41354.0,37087
46448.0,47247.0,23319.0,61362.0,60795.0,26973.0,37089
33008.0,42870.0,25381.0,24063.0,71389.0,,37091
41542.0,55712.0,34740.0,29688.0,,37113.0,37093
42897.0,53348.0,33958.0,,,,37095
52306.0,55471.0,31184.0,62045.0,86094.0,34778.0,37097
38015.0,39363.0,22692.0,31806.0,,18239.0,37099
50512.0,54415.0,39871.0,18628.0,38304.0,30948.0,37101
34005.0,43750.0,23341.0,35536.0,,50147.0,37103
45608.0,51879.0,30547.0,44306.0,69844.0,33104.0,37105
34717.0,41064.0,26813.0,79792.0,46780.0,26283.0,37107
49215.0,51369.0,31250.0,35380.0,,41000.0,37109
35965.0,37085.0,20744.0,,54545.0,36324.0,37111
39133.0,39966.0,,65536.0,52917.0,30705.0,37113
37904.0,38289.0,,,,,37115
35080.0,46131.0,27717.0,,,27118.0,37117
56854.0,71296.0,39159.0,43292.0,71071.0,39397.0,37119
37391.0,37558.0,,,,23295.0,37121
32500.0,37939.0,21250.0,30542.0,56921.0,30689.0,37123
50998.0,55347.0,25659.0,75625.0,73421.0,33080.0,37125
42713.0,51941.0,31232.0,37344.0,38750.0,34853.0,37127
50088.0,54244.0,29279.0,56136.0,77176.0,32443.0,37129
30429.0,44398.0,22484.0,11944.0,,27813.0,37131
46335.0,48660.0,36334.0,51552.0,49323.0,40579.0,37133
59290.0,64065.0,36400.0,37949.0,72632.0,41906.0,37135
43444.0,51694.0,24833.0,,65750.0,50239.0,37137
45378.0,53724.0,32445.0,,,,37139
44828.0,51531.0,27000.0,29375.0,,28941.0,37141
44329.0,47340.0,23326.0,,,21771.0,37143
42105.0,46875.0,27679.0,37917.0,,24500.0,37145
41119.0,50251.0,27672.0,76859.0,52750.0,29151.0,37147
46528.0,48295.0,22292.0,,,46806.0,37149
41947.0,43258.0,34034.0,38320.0,36344.0,33176.0,37151
32687.0,38169.0,22797.0,35114.0,,21866.0,37153
30608.0,38394.0,24404.0,28680.0,34028.0,27823.0,37155
38126.0,41852.0,27470.0,20556.0,23359.0,28031.0,37157
43069.0,47425.0,28766.0,,,37112.0,37159
35630.0,37061.0,25833.0,29191.0,42411.0,38320.0,37161
35490.0,41177.0,25927.0,31000.0,29375.0,33039.0,37163
30958.0,42317.0,18483.0,25192.0,50313.0,50500.0,37165
40910.0,43011.0,23048.0,80086.0,40461.0,26864.0,37167
40696.0,40912.0,30000.0,50030.0,114063.0,33929.0,37169
36164.0,36697.0,23427.0,,46154.0,33565.0,37171
33931.0,38229.0,,22360.0,,,37173
45114.0,45947.0,38125.0,,,26344.0,37175
32361.0,35074.0,21074.0,,,36000.0,37177
65903.0,69282.0,46942.0,54227.0,112669.0,45712.0,37179
33316.0,44415.0,26095.0,41750.0,46544.0,35920.0,37181
67309.0,77090.0,44597.0,54904.0,91219.0,42371.0,37183
34254.0,47514.0,25938.0,25602.0,,30491.0,37185
34538.0,44692.0,23253.0,,,37725.0,37187
37656.0,37961.0,50625.0,,,37125.0,37189
40390.0,49244.0,31059.0,,35968.0,26594.0,37191
33232.0,33886.0,31173.0,,,26088.0,37193
39847.0,51198.0,29420.0,,92857.0,33246.0,37195
37796.0,38488.0,24332.0,,,36838.0,37197
37484.0,37870.0,37993.0,,,14744.0,37199
52118.0,55700.0,,,44375.0,,38001
53141.0,54880.0,,,18932.0,57841.0,38003
41296.0,50545.0,,28510.0,,59107.0,38005
70469.0,71719.0,,,,,38007
56349.0,57031.0,,23938.0,,,38009
66845.0,66488.0,,,,83393.0,38011
60096.0,60096.0,,,,28942.0,38013
65254.0,66945.0,48958.0,20046.0,99291.0,44286.0,38015
53289.0,55676.0,28045.0,26822.0,35690.0,34099.0,38017
66806.0,66250.0,,36136.0,,,38019
53750.0,54545.0,41250.0,55809.0,,31827.0,38021
56042.0,56417.0,,,,,38023
69732.0,76484.0,,42596.0,,58750.0,38025
48583.0,49896.0,,38500.0,,,38027
44051.0,43168.0,,,,,38029
55769.0,55962.0,,,,,38031
40179.0,40179.0,,,,,38033
48676.0,50367.0,27083.0,24551.0,51719.0,56310.0,38035
44559.0,45000.0,,42917.0,,,38037
48355.0,50956.0,,,,,38039
52169.0,52243.0,,,,,38041
54559.0,54804.0,,,,38050.0,38043
54821.0,55347.0,,,,,38045
51458.0,51042.0,,,,,38047
57386.0,57799.0,,,,27000.0,38049
42277.0,43333.0,,,,,38051
72794.0,82838.0,,32500.0,,,38053
55686.0,56065.0,,47750.0,,,38055
72704.0,73260.0,,38889.0,43750.0,92125.0,38057
62418.0,63120.0,30903.0,63333.0,,56827.0,38059
68188.0,71691.0,,51193.0,,68380.0,38061
51085.0,50991.0,,32361.0,,,38063
60278.0,60139.0,,66458.0,,,38065
53504.0,54531.0,,25625.0,,38250.0,38067
42563.0,42750.0,,,,,38069
50841.0,51556.0,,41016.0,,66121.0,38071
56500.0,56446.0,,31339.0,,,38073
65125.0,66063.0,,,,,38075
55390.0,56304.0,,,,39028.0,38077
33277.0,45903.0,,27191.0,,,38079
57125.0,57042.0,,,,56429.0,38081
48102.0,48287.0,,,,,38083
38068.0,59375.0,,33672.0,,45000.0,38085
55000.0,57031.0,,,,,38087
72099.0,73907.0,29525.0,47955.0,2499.0,60633.0,38089
55833.0,55833.0,,,,,38091
52359.0,52685.0,,,,65688.0,38093
56625.0,62083.0,,,,,38095
54960.0,56155.0,,21477.0,,,38097
49411.0,49766.0,,25625.0,,36681.0,38099
61393.0,61980.0,61863.0,21612.0,,41606.0,38101
48098.0,48424.0,,,,,38103
88013.0,90664.0,19520.0,57904.0,,39151.0,38105
50635.0,50924.0,35096.0,43906.0,,52250.0,31001
45609.0,45365.0,,,,,31003
39375.0,40000.0,,,,,31005
48897.0,49118.0,,,,,31007
48875.0,49375.0,,,,,31009
50306.0,50332.0,,,,57500.0,31011
51691.0,51967.0,,21765.0,,39216.0,31013
40224.0,40353.0,,53750.0,,,31015
36078.0,36250.0,,,,,31017
53624.0,55005.0,21652.0,,16189.0,43438.0,31019
47429.0,47931.0,,,,32917.0,31021
51027.0,51498.0,,,,43661.0,31023
65619.0,65818.0,,70357.0,,80875.0,31025
52250.0,52500.0,,,,25313.0,31027
52422.0,53365.0,,,,28824.0,31029
48750.0,49394.0,,21136.0,,,31031
53814.0,53584.0,,,,,31033
51470.0,51740.0,,,,31875.0,31035
51367.0,51870.0,43657.0,,,49615.0,31037
50013.0,50672.0,,,,31750.0,31039
46468.0,46723.0,,,,35208.0,31041
49786.0,54669.0,6760.0,10707.0,56588.0,45793.0,31043
41038.0,44259.0,,7004.0,,,31045
48329.0,48471.0,44102.0,50833.0,,39250.0,31047
50962.0,51058.0,,39250.0,,31406.0,31049
51223.0,51168.0,,,,44750.0,31051
49068.0,49435.0,,,58375.0,32939.0,31053
54659.0,60685.0,27381.0,28438.0,52180.0,39282.0,31055
42500.0,42386.0,,,,38423.0,31057
52316.0,52700.0,,,,,31059
45905.0,46574.0,,,16250.0,84063.0,31061
49634.0,49507.0,,,,,31063
39934.0,40333.0,,,,,31065
50010.0,49569.0,,33563.0,,,31067
45845.0,45845.0,,,,,31069
43179.0,43750.0,,,,,31071
54375.0,54615.0,,,,,31073
44750.0,44750.0,,,,,31075
42904.0,43125.0,,,,,31077
49252.0,49560.0,30368.0,61055.0,58167.0,36321.0,31079
59311.0,59567.0,,33958.0,,31538.0,31081
46766.0,46495.0,,,,34583.0,31083
44500.0,44450.0,,,,34375.0,31085
39231.0,39103.0,,,,,31087
46728.0,46653.0,,,,31364.0,31089
37317.0,37647.0,,,,62917.0,31091
50030.0,50476.0,,,,26750.0,31093
43008.0,43118.0,,,,,31095
45429.0,46607.0,,,41625.0,23167.0,31097
51934.0,52422.0,,,,60978.0,31099
41781.0,41710.0,,,,31850.0,31101
38625.0,39250.0,,,,,31103
40242.0,39318.0,,,56250.0,21705.0,31105
45411.0,48442.0,,30742.0,53750.0,47656.0,31107
51830.0,54189.0,30184.0,26154.0,40354.0,35569.0,31109
50194.0,50618.0,,2499.0,46121.0,34636.0,31111
48281.0,48438.0,,,,,31113
55417.0,55104.0,,,,,31115
54306.0,54306.0,,,,,31117
50218.0,50463.0,,16000.0,230857.0,40474.0,31119
51012.0,50826.0,,,,40556.0,31121
45910.0,45972.0,,,,30192.0,31123
42500.0,42500.0,,,,,31125
49656.0,50386.0,23077.0,,,,31127
40488.0,41555.0,,,,,31129
50275.0,50725.0,,33152.0,,40054.0,31131
41161.0,41369.0,,,,46250.0,31133
55893.0,55774.0,,,,34000.0,31135
50404.0,50640.0,,,,34492.0,31137
54482.0,54447.0,,,,,31139
56318.0,56916.0,,,,46053.0,31141
57312.0,57568.0,,,,38750.0,31143
42931.0,43472.0,,,,53875.0,31145
42750.0,45697.0,,,,21188.0,31147
48456.0,48854.0,,,,,31149
51738.0,51875.0,,,62917.0,41667.0,31151
70543.0,71796.0,58210.0,,70507.0,56464.0,31153
60854.0,60988.0,,,,41071.0,31155
45992.0,46575.0,,,47143.0,34688.0,31157
59662.0,60210.0,,,51250.0,46806.0,31159
41985.0,42014.0,,26500.0,,,31161
46366.0,46220.0,,,,60938.0,31163
41215.0,40799.0,,,,,31165
53416.0,53198.0,,,,60455.0,31167
45741.0,45998.0,,,,,31169
51000.0,50600.0,,,,,31171
41266.0,53125.0,,32536.0,,24167.0,31173
44612.0,45147.0,,,,,31175
65370.0,65621.0,,,,39679.0,31177
54159.0,59769.0,12276.0,,,,31179
40256.0,40577.0,,,,35139.0,31181
46394.0,46394.0,,,,,31183
51802.0,52662.0,,,,,31185
62159.0,62336.0,100972.0,,,65132.0,33001
53306.0,53364.0,,70368.0,,52266.0,33003
57782.0,57817.0,,20000.0,65000.0,31458.0,33005
42312.0,42417.0,,51250.0,,23021.0,33007
55762.0,56169.0,,47734.0,62976.0,,33009
71244.0,71644.0,47284.0,32417.0,100375.0,42753.0,33011
65983.0,66113.0,53750.0,29196.0,70606.0,83512.0,33013
81198.0,81718.0,74453.0,57016.0,83531.0,70223.0,33015
60711.0,61054.0,37063.0,28980.0,58287.0,58080.0,33017
56032.0,56113.0,101563.0,50912.0,80640.0,75294.0,33019
54461.0,60848.0,33060.0,,54271.0,41392.0,34001
85806.0,88041.0,66075.0,41925.0,96776.0,63194.0,34003
78621.0,81262.0,65759.0,66944.0,106429.0,66202.0,34005
62185.0,71426.0,41664.0,30750.0,77749.0,37766.0,34007
57637.0,58911.0,39439.0,70313.0,,37813.0,34009
49984.0,54392.0,41547.0,40625.0,52778.0,38793.0,34011
53976.0,80333.0,37254.0,32631.0,105597.0,41603.0,34013
76727.0,80139.0,57980.0,46427.0,105435.0,51147.0,34015
59741.0,61384.0,42537.0,42708.0,94360.0,42715.0,34017
105444.0,106046.0,88047.0,,128611.0,61058.0,34019
72804.0,82536.0,42170.0,26384.0,130621.0,46585.0,34021
79593.0,73145.0,64822.0,66713.0,111242.0,54324.0,34023
85242.0,89948.0,44668.0,28346.0,117334.0,54291.0,34025
100214.0,100722.0,77681.0,73750.0,121340.0,67771.0,34027
61994.0,62147.0,53237.0,25474.0,90000.0,54902.0,34029
59739.0,72024.0,33682.0,51691.0,94406.0,40260.0,34031
61831.0,67079.0,32740.0,22083.0,82500.0,46838.0,34033
100667.0,99241.0,76791.0,45729.0,141242.0,70111.0,34035
86565.0,85990.0,95813.0,110469.0,116856.0,77520.0,34037
69594.0,81376.0,53858.0,25652.0,114138.0,50100.0,34039
70471.0,71885.0,71548.0,30409.0,62639.0,51948.0,34041
47725.0,51836.0,32761.0,32872.0,60831.0,38967.0,35001
42973.0,43092.0,,,,27132.0,35003
40630.0,42455.0,30256.0,35536.0,58799.0,34665.0,35005
34565.0,42707.0,45893.0,27478.0,,35616.0,35006
32380.0,35025.0,,4558.0,,28608.0,35007
41084.0,46239.0,29976.0,30000.0,38988.0,31586.0,35009
32500.0,36528.0,,,,25577.0,35011
38853.0,39110.0,50718.0,33913.0,41006.0,30930.0,35013
56618.0,57248.0,61544.0,70714.0,97554.0,47952.0,35015
38311.0,38832.0,,15161.0,,31556.0,35017
30772.0,31745.0,5250.0,36250.0,,30980.0,35019
33393.0,34107.0,,,,33500.0,35021
34444.0,35714.0,,,,31698.0,35023
57533.0,59273.0,40060.0,70724.0,,51966.0,35025
40708.0,42235.0,,40426.0,,28870.0,35027
101934.0,102965.0,,135089.0,100357.0,44844.0,35028
27476.0,27561.0,,,,25568.0,35029
28772.0,50612.0,,23695.0,57917.0,39288.0,35031
23822.0,26563.0,,,,23132.0,35033
39775.0,42728.0,36168.0,28958.0,37986.0,25018.0,35035
29113.0,29677.0,19000.0,,,27298.0,35037
36098.0,35374.0,38750.0,32195.0,71169.0,37923.0,35039
35546.0,36484.0,18417.0,,,29611.0,35041
58982.0,61358.0,71012.0,39332.0,66307.0,56246.0,35043
48671.0,55802.0,,34862.0,56500.0,48734.0,35045
29237.0,36446.0,,,,28367.0,35047
54315.0,56387.0,47440.0,42159.0,59716.0,43876.0,35049
29356.0,30806.0,,27105.0,,28273.0,35051
34037.0,34868.0,,16319.0,122083.0,28714.0,35053
36582.0,40359.0,,31632.0,,31585.0,35055
32083.0,32880.0,,9323.0,,31069.0,35057
36070.0,36726.0,,,,28889.0,35059
41703.0,43699.0,43244.0,42500.0,72625.0,34760.0,35061
47415.0,48172.0,50057.0,55250.0,45417.0,35568.0,32001
51575.0,54767.0,37604.0,44759.0,60857.0,43244.0,32003
58535.0,59891.0,61083.0,26950.0,48553.0,40714.0,32005
71799.0,73428.0,,43472.0,55714.0,50925.0,32007
39271.0,42125.0,,,,,32009
60250.0,60667.0,,,,,32011
65212.0,65508.0,,,,65828.0,32013
78190.0,79138.0,,,,89750.0,32015
44866.0,44717.0,,45260.0,,,32017
47255.0,47817.0,66607.0,45747.0,47794.0,40012.0,32019
38923.0,48143.0,,30167.0,,64554.0,32021
41712.0,42575.0,42656.0,21250.0,,35327.0,32023
45230.0,46528.0,,,,41071.0,32027
64832.0,66161.0,,18438.0,,,32029
52870.0,54480.0,30773.0,42183.0,56760.0,41422.0,32031
57122.0,58096.0,,52548.0,,68333.0,32033
47668.0,47882.0,93036.0,30708.0,74458.0,43972.0,32510
59887.0,65120.0,32328.0,32083.0,60174.0,32917.0,36001
42776.0,43010.0,40625.0,31313.0,29250.0,18333.0,36003
34299.0,41539.0,36712.0,29889.0,47819.0,27906.0,36005
46261.0,48347.0,21355.0,26042.0,38906.0,25137.0,36007
42601.0,43225.0,58194.0,30379.0,49688.0,37292.0,36009
52082.0,52488.0,50000.0,37000.0,48304.0,41250.0,36011
42993.0,43717.0,20513.0,14083.0,25781.0,23974.0,36013
50320.0,51240.0,23077.0,28788.0,84438.0,25938.0,36015
45668.0,45701.0,,,82813.0,51471.0,36017
49930.0,50548.0,40231.0,,33333.0,27059.0,36019
59105.0,61370.0,31579.0,,43472.0,36652.0,36021
49514.0,50037.0,22375.0,,,40968.0,36023
43720.0,43757.0,,,34323.0,39542.0,36025
71904.0,74963.0,44829.0,31979.0,100797.0,53392.0,36027
51247.0,57499.0,25819.0,31056.0,46587.0,26909.0,36029
52758.0,52982.0,2499.0,17917.0,41250.0,,36031
47923.0,48314.0,,34674.0,,110652.0,36033
46969.0,47583.0,,48696.0,42167.0,,36035
50880.0,52032.0,14661.0,35859.0,,31962.0,36037
50278.0,50700.0,38516.0,65625.0,93851.0,38152.0,36039
48243.0,48885.0,,,,,36041
46229.0,46545.0,,38000.0,,,36043
49505.0,50171.0,48918.0,44192.0,52813.0,40511.0,36045
48201.0,58330.0,41053.0,28333.0,50761.0,36466.0,36047
49819.0,50447.0,23690.0,,62500.0,45795.0,36049
51734.0,52317.0,19174.0,44167.0,,26116.0,36051
54145.0,54261.0,,36442.0,81806.0,49779.0,36053
52553.0,59131.0,26950.0,23293.0,54429.0,29340.0,36055
43764.0,45668.0,37534.0,57917.0,30982.0,24149.0,36057
99465.0,103536.0,82121.0,41648.0,118893.0,72728.0,36059
72871.0,100221.0,32787.0,31056.0,70702.0,33044.0,36061
49449.0,52411.0,24420.0,33529.0,37708.0,30986.0,36063
48246.0,50770.0,25648.0,16204.0,36607.0,21486.0,36065
55092.0,60251.0,28516.0,42207.0,44679.0,34088.0,36067
57416.0,58530.0,29933.0,45673.0,,32500.0,36069
70848.0,74883.0,61972.0,75568.0,105750.0,59298.0,36071
46359.0,46709.0,35764.0,71136.0,,29167.0,36073
47860.0,48307.0,,,47969.0,33371.0,36075
48588.0,48730.0,,55417.0,71346.0,50625.0,36077
96148.0,97347.0,85257.0,55072.0,125685.0,81429.0,36079
57720.0,60915.0,59062.0,48106.0,56151.0,50585.0,36081
60709.0,63032.0,26620.0,,48438.0,40425.0,36083
73197.0,78239.0,46455.0,56125.0,72381.0,56238.0,36085
84855.0,87250.0,74939.0,69390.0,112984.0,58658.0,36087
44705.0,44857.0,68259.0,,43681.0,51827.0,36089
71496.0,71257.0,55250.0,,100134.0,71563.0,36091
58114.0,62266.0,27507.0,48182.0,63698.0,28836.0,36093
51195.0,50889.0,,,87891.0,58750.0,36095
47680.0,47897.0,,42125.0,,52925.0,36097
49292.0,50237.0,21329.0,58472.0,,22685.0,36099
47280.0,47089.0,37656.0,48214.0,97540.0,48036.0,36101
88663.0,91451.0,69805.0,53750.0,96420.0,74070.0,36103
50710.0,52599.0,30252.0,60313.0,75125.0,39007.0,36105
57514.0,57954.0,65313.0,,,53667.0,36107
52624.0,57433.0,26136.0,33264.0,24722.0,31069.0,36109
58918.0,60842.0,35326.0,35050.0,54333.0,42773.0,36111
56798.0,57422.0,26500.0,43750.0,65313.0,50515.0,36113
51143.0,51109.0,,39063.0,51250.0,28375.0,36115
50798.0,51394.0,26912.0,,58750.0,46083.0,36117
83958.0,98072.0,52543.0,53778.0,119372.0,52738.0,36119
52564.0,52655.0,,80893.0,,60481.0,36121
49510.0,49971.0,45967.0,,,64000.0,36123
35560.0,36101.0,,15104.0,,14188.0,39001
44103.0,47434.0,22473.0,41458.0,79563.0,40595.0,39003
48003.0,48293.0,,,,49722.0,39005
40544.0,41424.0,25797.0,18155.0,77784.0,30833.0,39007
33872.0,34650.0,,,19583.0,,39009
54274.0,54571.0,,,,29879.0,39011
43833.0,44091.0,39796.0,38333.0,,39087.0,39013
45568.0,45251.0,26615.0,,9323.0,59896.0,39015
57540.0,59769.0,39487.0,36496.0,74183.0,38868.0,39017
47075.0,47532.0,,,,49205.0,39019
50974.0,51301.0,35905.0,45875.0,,30333.0,39021
43625.0,45869.0,27147.0,31300.0,72000.0,31310.0,39023
60805.0,61086.0,52860.0,59833.0,91012.0,51955.0,39025
46787.0,47082.0,35714.0,,71316.0,,39027
44497.0,44474.0,24896.0,,71087.0,37917.0,39029
41701.0,41814.0,,,,75804.0,39031
40795.0,40932.0,,,,37727.0,39033
44190.0,54296.0,26595.0,32750.0,64478.0,33026.0,39035
44632.0,44957.0,,,,34301.0,39037
50663.0,51628.0,31750.0,26771.0,,43846.0,39039
91955.0,91973.0,67478.0,91313.0,120546.0,82313.0,39041
48011.0,50871.0,28489.0,,47841.0,43179.0,39043
60567.0,60323.0,67900.0,83784.0,71591.0,46855.0,39045
40503.0,40701.0,37200.0,,82500.0,31813.0,39047
52341.0,59586.0,32571.0,22340.0,68486.0,37220.0,39049
55120.0,56044.0,,51667.0,61932.0,43864.0,39051
37319.0,37946.0,19375.0,39875.0,,,39053
72430.0,72865.0,57235.0,,107895.0,52910.0,39055
60113.0,61720.0,37255.0,80357.0,66706.0,55721.0,39057
40930.0,41395.0,17222.0,,,29231.0,39059
49013.0,60687.0,25901.0,22138.0,63347.0,40458.0,39061
50895.0,51183.0,,,59722.0,41724.0,39063
42703.0,43034.0,,,60469.0,31757.0,39065
43173.0,43177.0,32604.0,,,82344.0,39067
53835.0,54239.0,10972.0,,91250.0,37955.0,39069
39858.0,40181.0,23098.0,,,,39071
42170.0,42083.0,,,107667.0,,39073
51996.0,52297.0,,,,34613.0,39075
48745.0,49245.0,26948.0,40625.0,,33578.0,39077
39460.0,40088.0,,,,,39079
41942.0,42899.0,21607.0,,45469.0,,39081
48533.0,48635.0,,,52794.0,47534.0,39083
58029.0,59227.0,29156.0,,75775.0,48125.0,39085
42874.0,43448.0,25991.0,,21721.0,,39087
56549.0,56635.0,69714.0,40156.0,56600.0,57955.0,39089
49783.0,50065.0,45465.0,,61016.0,,39091
52457.0,55261.0,28250.0,29167.0,74417.0,37303.0,39093
41777.0,48823.0,21855.0,32794.0,51140.0,35328.0,39095
57406.0,57824.0,45250.0,31250.0,,41250.0,39097
41375.0,45612.0,21408.0,31019.0,58070.0,29869.0,39099
42966.0,43940.0,27000.0,65714.0,,34350.0,39101
66952.0,67277.0,31745.0,53375.0,86607.0,52922.0,39103
37813.0,37829.0,,,,14028.0,39105
53099.0,54059.0,,,,36364.0,39107
51569.0,51658.0,30361.0,120329.0,96830.0,39464.0,39109
41528.0,41507.0,,,,,39111
43829.0,50144.0,27472.0,24545.0,63335.0,37217.0,39113
37067.0,37258.0,39464.0,,54028.0,91563.0,39115
51993.0,52283.0,,,,88142.0,39117
41130.0,41844.0,29844.0,,21250.0,,39119
41708.0,41646.0,,,,,39121
53914.0,54373.0,37333.0,,41016.0,55587.0,39123
45550.0,45581.0,,,,39911.0,39125
42017.0,42319.0,,,,,39127
57439.0,57523.0,,,250001.0,39000.0,39129
40283.0,40136.0,85338.0,,,,39131
52552.0,53792.0,35222.0,57935.0,39702.0,45682.0,39133
47818.0,47929.0,34722.0,,,,39135
60524.0,61208.0,148281.0,,,42349.0,39137
41877.0,43464.0,25978.0,11842.0,90650.0,36172.0,39139
43345.0,43924.0,37450.0,,,,39141
47209.0,48595.0,19911.0,,28036.0,38750.0,39143
35903.0,36247.0,24967.0,19524.0,75104.0,,39145
45444.0,46817.0,16411.0,,14020.0,33892.0,39147
54550.0,55131.0,25057.0,46163.0,49924.0,29955.0,39149
47137.0,49412.0,26899.0,40192.0,85469.0,42409.0,39151
50765.0,55527.0,27300.0,34167.0,61991.0,43944.0,39153
43073.0,44862.0,24860.0,,49289.0,30066.0,39155
45310.0,45333.0,25969.0,35486.0,85606.0,46212.0,39157
67382.0,66556.0,,60395.0,114844.0,51571.0,39159
48060.0,48502.0,43370.0,,,44167.0,39161
40680.0,40896.0,,,,,39163
74379.0,73836.0,66111.0,,111173.0,69141.0,39165
